transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id,new_transaction_id
1637,2024-11-17,10:58:48,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C407,8,Airport,EMP002,1798
1638,2024-11-07,19:45:17,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C422,3,Airport,EMP005,295
1639,2025-01-07,18:36:32,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C811,1,Mall Branch,EMP003,755
1640,2025-07-04,11:55:28,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C211,8,Airport,EMP002,1395
1641,2024-10-09,17:31:34,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,,10,Mall Branch,EMP003,186
1642,2025-03-08,19:40:05,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C594,2,Mall Branch,EMP001,1270
1643,2025-05-30,10:49:54,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C752,0,Downtown,EMP002,637
1644,2024-11-25,15:24:54,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C451,9,Airport,EMP002,1292
1645,2025-07-15,19:45:08,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C277,0,Mall Branch,EMP004,530
1646,2024-08-18,13:47:28,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,,9,Downtown,EMP002,2069
1647,2025-05-30,11:25:26,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C115,10,University,EMP001,794
1648,2025-08-03,19:37:44,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C839,1,Downtown,EMP001,2148
1649,2025-04-22,14:12:58,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,,0,Mall Branch,EMP004,478
1650,2025-07-15,14:15:59,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,Mall Branch,EMP002,1623
1651,2025-07-25,17:40:53,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Debit Card,C640,8,Mall Branch,EMP002,940
1652,2024-11-24,18:08:15,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,,6,Airport,EMP004,526
1653,2025-02-13,09:23:37,P302,Croissant,Bakery,,3,3.0,9.0,Cash,,0,Mall Branch,EMP002,2382
1654,2024-10-02,20:22:24,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C556,4,Airport,EMP001,2
1655,2025-02-11,19:09:44,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,C776,0,University,EMP001,375
1656,2025-02-18,10:04:02,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,C185,2,Airport,EMP004,2341
1657,2024-08-09,13:13:22,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C279,0,Downtown,EMP004,553
1658,2024-09-24,15:41:33,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C492,2,Downtown,EMP002,2366
1659,2024-11-16,11:00:51,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C980,1,Airport,EMP003,1526
1660,2024-12-11,14:07:36,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Credit Card,C979,9,Mall Branch,EMP004,1852
1661,2024-12-09,09:47:19,P201,Green Tea,Tea,Medium,2,2.5,5.0,Debit Card,C374,6,Downtown,EMP001,381
1662,2025-04-05,18:35:51,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,,1,Airport,EMP003,1647
1663,2025-06-06,18:00:17,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,,0,Mall Branch,EMP005,14
1664,2025-07-01,11:24:16,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Credit Card,C642,0,University,EMP002,504
1665,2025-07-19,14:08:18,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,,4,Downtown,EMP003,2279
1666,2025-05-01,17:53:10,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,,10,Mall Branch,EMP005,2009
1667,2024-08-15,09:06:26,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,,0,University,EMP001,130
1668,2024-11-16,10:56:49,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C512,10,Airport,EMP003,838
1669,2025-06-21,17:05:07,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C307,5,Airport,EMP003,2041
1670,2025-03-09,14:08:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C553,8,Airport,EMP002,28
1671,2025-04-05,10:00:00,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Cash,C288,0,Airport,EMP005,2114
1672,2025-02-16,16:37:55,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,,0,Downtown,EMP003,1253
1673,2025-01-26,18:06:58,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C704,0,Downtown,EMP001,261
1674,2025-01-15,14:36:01,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,,3,Mall Branch,EMP001,2047
1675,2025-04-04,14:46:32,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C229,0,University,EMP002,1473
1676,2025-04-15,12:47:59,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C239,0,Downtown,EMP001,1448
1677,2025-03-29,08:17:18,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C882,7,Downtown,EMP002,460
1678,2025-07-31,17:33:24,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,8,Downtown,EMP005,301
1679,2024-09-13,17:10:21,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C702,0,Airport,EMP003,2335
1680,2025-07-15,08:42:52,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,2,University,EMP004,630
1681,2024-08-11,10:53:38,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C156,10,Mall Branch,EMP004,270
1682,2024-11-07,17:34:53,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C788,0,Mall Branch,EMP003,1994
1683,2024-12-05,15:25:14,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C179,1,University,EMP001,1629
1684,2025-01-01,15:03:08,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C495,10,Airport,EMP004,1802
1685,2024-11-30,11:13:45,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,C377,1,University,EMP004,862
1686,2025-07-27,18:27:43,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C784,0,Airport,EMP004,1281
1687,2024-12-29,14:45:23,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C292,2,Downtown,EMP001,2181
1688,2024-10-30,16:02:30,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,C833,4,Mall Branch,EMP003,1800
1689,2025-08-06,18:08:50,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C984,1,Airport,EMP002,1707
1690,2025-04-01,10:10:11,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C408,0,Mall Branch,EMP001,2361
1691,2024-09-28,14:22:26,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C865,1,Airport,EMP005,576
1692,2025-07-13,14:29:42,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,University,EMP005,2004
1693,2025-04-11,19:12:09,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C125,0,University,EMP003,1308
1694,2024-11-15,13:47:10,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,C398,0,Airport,EMP002,1957
1695,2024-09-19,18:21:38,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C362,0,Airport,EMP003,2021
1696,2025-07-11,20:15:35,P101,Espresso,Coffee,Medium,2,3.0,6.0,Credit Card,C357,0,Mall Branch,EMP002,2213
1697,2024-11-07,17:31:33,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,,0,Downtown,EMP001,2353
1698,2024-08-11,20:15:40,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,,4,Mall Branch,EMP003,1656
1699,2024-10-10,10:01:09,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,0,University,EMP005,1580
1700,2025-04-24,20:28:02,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C302,1,Mall Branch,EMP001,1848
1701,2025-06-19,14:57:49,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C118,2,University,EMP001,2204
1702,2025-06-29,12:46:52,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,,1,Downtown,EMP002,1391
1703,2025-03-12,20:53:48,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C709,0,Downtown,EMP003,1743
1704,2025-06-20,13:59:02,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C905,0,Downtown,EMP005,1926
1705,2025-02-13,12:34:54,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C973,8,Airport,EMP002,620
1706,2024-10-06,11:26:22,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C115,1,University,EMP005,1275
1707,2025-05-23,17:37:52,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C376,8,Airport,EMP004,957
1708,2025-01-13,18:56:06,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C303,0,Downtown,EMP001,1940
1709,2025-04-21,10:52:37,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C543,9,Airport,EMP003,2382
1710,2025-02-22,18:50:40,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C479,0,Airport,EMP001,969
1711,2024-08-24,10:24:09,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C389,6,Mall Branch,EMP005,1317
1712,2025-07-10,11:11:52,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C411,3,Airport,EMP005,1044
1713,2025-03-05,18:16:01,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C399,0,Downtown,EMP001,282
1714,2025-04-25,20:53:25,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,,4,University,EMP005,2167
1715,2024-12-14,20:55:29,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C190,4,Downtown,EMP001,1059
1716,2025-05-16,16:33:39,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C115,0,Airport,EMP002,198
1717,2025-05-30,15:18:34,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,,7,Mall Branch,EMP004,1083
1718,2025-07-14,12:05:15,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,,0,Mall Branch,EMP004,1185
1719,2024-10-22,19:39:32,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C829,0,Downtown,EMP005,1009
1720,2024-12-19,15:20:00,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C715,0,University,EMP005,1230
1721,2025-01-07,17:57:53,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C405,7,University,EMP005,1036
1722,2025-06-03,13:26:13,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,,0,Mall Branch,EMP001,490
1723,2025-04-18,19:30:27,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,C675,3,Mall Branch,EMP003,276
1724,2024-12-12,09:35:10,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Cash,,0,University,EMP004,2290
1725,2024-08-10,09:20:42,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C434,3,Airport,EMP002,1240
1726,2024-12-08,13:24:16,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C553,0,Downtown,EMP002,1275
1727,2025-04-15,17:50:19,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C304,2,Mall Branch,EMP003,126
1728,2025-01-06,18:39:14,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,C626,10,Mall Branch,EMP001,217
1729,2024-10-22,17:57:09,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,,0,Mall Branch,EMP004,1209
1730,2024-09-07,17:04:14,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,,4,Airport,EMP002,1247
1731,2025-03-20,16:53:06,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C481,0,Airport,EMP005,2475
1732,2025-01-15,16:06:14,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,,3,Airport,EMP004,919
1733,2024-09-14,14:33:43,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,,10,University,EMP003,1318
1734,2024-10-01,15:37:27,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,,8,University,EMP004,2199
1735,2024-09-25,09:40:54,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,,1,Airport,EMP001,2432
1736,2025-03-06,13:52:37,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,C755,9,University,EMP003,1662
1737,2025-06-08,19:21:48,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,,0,Downtown,EMP004,308
1738,2025-01-06,12:17:10,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C495,7,Downtown,EMP001,1360
1739,2025-01-20,13:22:55,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C826,0,Airport,EMP003,1970
1740,2024-12-21,17:14:34,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C752,6,Mall Branch,EMP005,892
1741,2024-12-29,12:39:13,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Credit Card,C837,7,Airport,EMP001,375
1742,2024-08-26,08:37:25,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C971,0,Airport,EMP002,2034
1743,2024-11-25,19:43:44,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C449,9,University,EMP003,1365
1744,2025-03-31,13:16:24,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C361,1,Downtown,EMP003,129
1745,2025-02-09,19:39:35,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,,5,Airport,EMP005,1015
1746,2024-09-24,19:57:53,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C666,9,Airport,EMP005,1800
1747,2025-04-13,19:36:52,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,C735,2,Mall Branch,EMP004,1382
1748,2025-07-11,16:42:11,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C208,3,Mall Branch,EMP004,517
1749,2024-10-06,15:34:31,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C378,0,Airport,EMP004,1519
1750,2025-05-13,13:11:05,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C160,0,Airport,EMP002,86
1751,2025-01-20,08:33:56,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C958,0,University,EMP003,1199
1752,2025-07-28,11:27:56,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,,0,Airport,EMP004,2359
1753,2025-02-21,08:18:19,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,,0,Airport,EMP005,1143
1754,2025-03-24,10:44:51,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,,6,Airport,EMP004,2475
1755,2025-05-11,15:07:36,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,,1,Downtown,EMP004,1994
1756,2024-12-03,17:44:54,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C687,9,Downtown,EMP002,2162
1757,2025-07-20,09:59:20,P302,Croissant,Bakery,,3,3.0,9.0,Debit Card,,0,Airport,EMP001,303
1758,2025-03-07,13:02:24,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C826,3,Mall Branch,EMP005,588
1759,2024-09-18,14:08:53,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C601,0,Airport,EMP003,987
1760,2025-01-14,12:19:48,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C286,0,Downtown,EMP005,1864
1761,2024-08-16,15:04:43,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,10,Airport,EMP001,345
1762,2025-03-31,19:03:50,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C811,8,Mall Branch,EMP003,814
1763,2024-10-11,08:41:54,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C998,4,Airport,EMP001,1988
1764,2024-10-10,09:58:42,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C757,3,Downtown,EMP003,1311
1765,2025-04-14,08:37:57,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,,0,University,EMP005,2000
1766,2024-12-01,11:18:17,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Cash,C868,0,University,EMP002,1678
1767,2025-06-03,16:45:21,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,C699,9,Downtown,EMP002,1328
1768,2025-01-14,20:33:03,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,,0,Mall Branch,EMP003,1093
1769,2024-11-22,08:44:52,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C802,0,Mall Branch,EMP004,2409
1770,2025-04-08,18:13:54,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C130,8,University,EMP002,1010
1771,2024-10-05,17:54:07,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,,4,University,EMP004,704
1772,2024-09-21,17:16:40,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,,1,Airport,EMP004,575
1773,2024-10-19,20:16:17,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,,5,Mall Branch,EMP003,1609
1774,2024-11-14,17:44:07,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Cash,C701,5,Airport,EMP001,1113
1775,2025-01-06,18:00:46,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C628,4,Mall Branch,EMP001,688
1776,2025-03-27,15:05:49,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C411,0,Mall Branch,EMP001,489
1777,2024-10-23,09:54:26,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,0,Airport,EMP004,1348
1778,2025-05-10,13:52:40,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,,4,Downtown,EMP002,494
1779,2024-08-19,20:33:02,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C104,0,Downtown,EMP003,1668
1780,2024-12-22,12:46:15,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,C134,4,Airport,EMP001,1638
1781,2025-01-21,16:52:04,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C832,3,Airport,EMP001,19
1782,2025-06-20,16:40:18,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C464,4,Downtown,EMP001,2445
1783,2025-04-12,15:17:34,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C421,0,Mall Branch,EMP005,1001
1784,2025-08-05,15:59:15,P101,Espresso,Coffee,Medium,2,3.0,6.0,Credit Card,C148,0,University,EMP004,851
1785,2024-12-24,08:03:22,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C352,7,Mall Branch,EMP002,1389
1786,2025-03-29,16:04:57,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,,0,Airport,EMP003,1355
1787,2025-01-22,18:32:09,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,,0,Downtown,EMP005,1368
1788,2025-07-01,13:59:12,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,,5,University,EMP003,822
1789,2025-03-06,18:58:21,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C881,0,Airport,EMP003,455
1790,2025-05-11,09:29:56,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,0,Airport,EMP002,1625
1791,2024-09-05,18:43:05,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C689,0,Downtown,EMP004,711
1792,2025-02-16,08:39:25,P302,Croissant,Bakery,,3,3.0,9.0,Cash,C581,0,Mall Branch,EMP005,2191
1793,2025-04-06,09:42:56,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C385,2,Airport,EMP005,917
1794,2024-12-23,17:47:21,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C400,0,University,EMP001,1497
1795,2025-02-25,12:12:41,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C792,0,University,EMP004,1441
1796,2025-06-07,10:47:03,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,C549,0,Downtown,EMP003,305
1797,2025-05-12,19:33:57,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,,4,University,EMP002,736
1798,2025-01-14,20:09:24,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,,8,Mall Branch,EMP001,2339
1799,2025-06-17,09:53:16,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C498,0,University,EMP001,1964
1800,2025-01-13,16:01:44,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,,0,Downtown,EMP003,2150
1801,2024-10-26,20:25:22,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,C291,1,Downtown,EMP005,2010
1802,2024-08-31,19:31:35,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C818,3,Downtown,EMP005,962
1803,2025-03-28,17:52:25,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C280,5,Downtown,EMP003,1027
1804,2024-12-31,18:13:44,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C861,0,Mall Branch,EMP004,2133
1805,2025-07-30,08:22:44,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,C319,0,Mall Branch,EMP004,2376
1806,2025-02-28,10:06:26,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C635,2,University,EMP002,1474
1807,2024-11-02,17:28:51,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,,4,University,EMP002,1948
1808,2024-11-18,15:58:41,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C839,2,University,EMP002,1178
1809,2024-09-02,18:36:54,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C812,6,Downtown,EMP004,665
1810,2024-10-31,10:12:57,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,,5,University,EMP005,12
1811,2025-07-13,17:04:10,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,Downtown,EMP001,1157
1812,2025-06-01,16:35:50,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C439,4,University,EMP002,304
1813,2024-12-31,09:40:43,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,1,University,EMP004,1764
1814,2024-09-11,12:02:12,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,C581,8,Airport,EMP002,43
1815,2025-04-16,20:33:06,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C779,0,University,EMP004,944
1816,2025-03-24,14:39:33,P302,Croissant,Bakery,,3,3.0,9.0,Cash,C244,1,Mall Branch,EMP005,2391
1817,2024-11-09,14:01:34,P101,Espresso,Coffee,Small,2,2.5,5.0,Credit Card,C410,2,Airport,EMP004,1350
1818,2025-01-24,15:46:45,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,,0,Mall Branch,EMP004,2412
1819,2025-02-05,09:26:41,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,,10,Downtown,EMP001,891
1820,2025-04-09,18:38:42,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C211,8,Downtown,EMP005,2475
1821,2025-04-03,10:36:31,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C843,1,Downtown,EMP002,1005
1822,2025-06-14,10:19:39,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C513,9,Airport,EMP001,21
1823,2024-09-04,16:56:44,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,,0,Downtown,EMP003,407
1824,2025-03-06,16:12:52,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,,7,Downtown,EMP002,1015
1825,2025-02-23,16:12:55,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,,6,University,EMP001,336
1826,2025-07-25,19:15:13,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Credit Card,C808,0,Airport,EMP002,1839
1827,2024-12-15,19:48:55,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,,10,Downtown,EMP004,1148
1828,2025-04-26,17:54:36,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C154,7,University,EMP003,2447
1829,2024-12-31,12:32:03,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,,5,Airport,EMP004,1828
1830,2025-07-05,13:02:03,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,,0,Airport,EMP003,715
1831,2025-05-30,12:02:12,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,0,Downtown,EMP003,51
1832,2025-01-20,11:08:05,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C441,0,Downtown,EMP003,324
1833,2025-04-22,09:21:57,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,C593,8,Airport,EMP005,789
1834,2024-12-16,17:43:44,P202,Chai Latte,Tea,Large,1,4.0,4.0,Cash,C898,5,Mall Branch,EMP005,141
1835,2024-10-16,19:44:33,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Cash,C687,10,University,EMP002,470
1836,2025-02-28,11:50:12,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C683,1,Mall Branch,EMP005,787
1837,2025-06-25,20:37:02,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,,0,Downtown,EMP001,1826
1838,2024-11-12,18:20:11,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Credit Card,,4,Downtown,EMP003,1358
1839,2025-01-30,18:49:06,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,1,Downtown,EMP001,1917
1840,2024-10-30,10:28:13,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C553,0,University,EMP001,964
1841,2024-08-11,15:16:33,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,C920,6,Downtown,EMP003,373
1842,2025-05-24,14:03:24,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,,4,University,EMP001,1693
1843,2024-10-10,13:29:42,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C944,0,Downtown,EMP005,1180
1844,2024-11-24,10:18:23,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,,0,Downtown,EMP004,2339
1845,2025-02-15,08:39:45,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,C314,0,University,EMP001,1672
1846,2024-10-01,15:36:31,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C275,2,Airport,EMP002,106
1847,2025-05-26,14:24:35,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C731,3,Mall Branch,EMP005,1444
1848,2025-04-17,19:21:04,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C842,10,Downtown,EMP001,1682
1849,2025-02-18,08:07:01,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C167,10,Downtown,EMP002,2
1850,2025-06-23,20:18:33,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,Downtown,EMP004,2138
1851,2024-11-06,09:37:52,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C314,8,Mall Branch,EMP002,350
