transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id
1311,2025-06-14,14:46:21,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,C292,5,Airport,EMP005
1312,2025-03-17,14:01:59,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,NA,4,Airport,EMP005
1313,2025-01-04,16:47:16,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C779,0,Mall Branch,EMP002
1314,2025-07-29,11:50:20,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C802,9,University,EMP003
1315,2025-04-21,18:42:00,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C182,10,Downtown,EMP003
1316,2025-07-30,12:36:09,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,6,Downtown,EMP003
1317,2025-07-20,14:13:36,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C110,0,Downtown,EMP005
1318,2025-06-05,13:38:58,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Debit Card,C654,5,Mall Branch,EMP003
1319,2025-03-05,11:07:55,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,NA,10,Mall Branch,EMP003
1320,2024-12-19,11:52:53,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C412,7,University,EMP001
1321,2024-08-09,20:10:03,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,0,University,EMP002
1322,2024-12-29,10:38:11,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C874,0,Downtown,EMP002
1323,2025-06-13,20:34:57,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,NA,0,Airport,EMP001
1324,2024-11-01,20:01:10,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,NA,3,Airport,EMP001
1325,2025-01-31,16:07:12,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C865,1,Airport,EMP005
1326,2025-02-15,16:31:06,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C369,1,Mall Branch,EMP005
1327,2024-11-24,09:18:43,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,NA,10,Airport,EMP001
1328,2024-12-05,10:50:24,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,0,Mall Branch,EMP004
1329,2024-09-15,10:21:50,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C714,0,Downtown,EMP005
1330,2025-03-06,19:05:31,P202,Chai Latte,Tea,Large,1,4.0,4.0,Cash,NA,0,Downtown,EMP001
1331,2024-12-12,10:18:35,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C510,0,Mall Branch,EMP002
1332,2025-03-24,13:46:03,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C834,0,Mall Branch,EMP004
1333,2025-08-07,11:25:52,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C420,4,University,EMP001
1334,2025-04-23,12:31:43,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C201,4,Downtown,EMP005
1335,2024-09-16,19:13:38,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,NA,0,Downtown,EMP004
1336,2025-03-08,10:26:33,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C471,0,Downtown,EMP005
1337,2025-03-19,16:20:18,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,C228,2,Downtown,EMP003
1338,2025-02-03,11:00:24,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,0,Airport,EMP004
1339,2025-03-06,19:17:28,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C791,1,University,EMP002
1340,2025-04-01,11:40:48,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C789,10,Downtown,EMP001
1341,2025-07-18,18:07:05,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C281,10,Downtown,EMP005
1342,2025-06-13,15:16:09,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Cash,NA,9,Downtown,EMP001
1343,2025-06-28,09:34:00,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C584,0,University,EMP005
1344,2025-04-05,11:34:47,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C946,0,Mall Branch,EMP005
1345,2025-01-11,08:38:22,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,C211,4,Downtown,EMP001
1346,2025-06-10,08:32:29,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,NA,0,Mall Branch,EMP003
1347,2024-12-19,10:42:11,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Credit Card,C812,0,Downtown,EMP001
1348,2025-04-30,16:29:20,P201,Green Tea,Tea,Medium,2,2.5,5.0,Debit Card,C686,4,Downtown,EMP004
1349,2024-11-23,13:10:38,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C985,0,Mall Branch,EMP005
1350,2024-08-31,18:49:57,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Credit Card,C517,4,Downtown,EMP001
1351,2024-09-04,20:38:38,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C619,0,Downtown,EMP005
1352,2025-01-19,16:43:13,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,NA,0,Downtown,EMP004
1353,2024-08-20,16:16:45,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,NA,2,Airport,EMP004
1354,2025-05-23,11:06:12,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,C125,0,Airport,EMP005
1355,2025-05-12,09:16:17,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C251,1,Mall Branch,EMP004
1356,2025-01-09,11:23:22,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,NA,0,Airport,EMP002
1357,2025-05-24,11:56:53,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C981,10,Airport,EMP004
1358,2024-12-10,09:15:27,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,NA,7,Mall Branch,EMP002
1359,2025-03-02,15:57:18,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,NA,0,University,EMP004
1360,2025-01-05,14:09:23,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,NA,10,Airport,EMP005
1361,2024-08-10,14:48:25,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,C356,4,University,EMP004
1362,2025-01-31,15:42:32,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C288,1,Mall Branch,EMP004
1363,2025-04-19,10:41:29,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C629,0,Downtown,EMP005
1364,2025-08-02,08:18:36,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,NA,10,Downtown,EMP003
1365,2024-12-25,16:11:30,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,NA,6,Airport,EMP002
1366,2025-02-16,15:11:34,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,NA,10,Mall Branch,EMP005
1367,2024-12-25,16:31:57,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C760,0,University,EMP002
1368,2024-12-16,19:26:18,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C398,0,University,EMP003
1369,2024-12-03,17:30:35,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,NA,9,Airport,EMP002
1370,2024-08-23,08:46:18,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,C698,0,Airport,EMP003
1371,2024-09-03,13:47:34,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C673,6,Mall Branch,EMP004
1372,2025-01-12,16:47:55,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C129,0,Airport,EMP004
1373,2024-09-04,13:06:15,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,NA,0,Downtown,EMP002
1374,2024-12-31,17:26:09,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,0,Airport,EMP003
1375,2025-01-30,08:41:57,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C232,9,Mall Branch,EMP004
1376,2025-02-07,15:23:54,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C119,4,Mall Branch,EMP005
1377,2024-09-04,11:12:33,P101,Espresso,Coffee,Medium,2,3.0,6.0,Credit Card,NA,7,Airport,EMP003
1378,2025-03-25,20:22:30,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,NA,0,Airport,EMP004
1379,2024-12-29,16:42:03,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,NA,1,Mall Branch,EMP003
1380,2025-03-03,17:46:22,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C644,0,Mall Branch,EMP005
1381,2025-06-27,19:34:20,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C201,0,Airport,EMP004
1382,2024-10-18,10:32:22,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,C839,2,University,EMP001
1383,2025-08-01,10:16:34,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C454,6,Airport,EMP001
1384,2025-04-27,12:19:07,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,NA,3,Mall Branch,EMP001
1385,2025-06-05,15:14:03,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C327,5,Downtown,EMP004
1386,2025-01-19,14:18:28,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,NA,0,Mall Branch,EMP004
1387,2025-05-15,20:11:20,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,6,Airport,EMP004
1388,2024-09-07,10:04:24,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,NA,1,Downtown,EMP003
1389,2025-04-09,18:57:23,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,C653,5,Airport,EMP005
1390,2025-06-21,11:38:15,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C979,0,University,EMP002
1391,2024-12-05,17:59:03,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C597,2,Downtown,EMP003
1392,2025-05-06,20:51:33,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C169,5,Downtown,EMP003
1393,2025-04-26,12:40:27,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C139,5,Mall Branch,EMP004
1394,2025-06-03,18:12:44,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C391,0,Airport,EMP003
1395,2025-03-12,11:05:17,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C171,8,Mall Branch,EMP005
1396,2024-12-19,12:33:24,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,NA,10,Mall Branch,EMP004
1397,2025-05-29,11:54:51,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C321,0,Airport,EMP002
1398,2025-06-16,09:21:27,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C179,8,Airport,EMP001
1399,2025-01-06,18:17:18,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,C665,0,Downtown,EMP001
1400,2024-11-01,18:22:30,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,NA,0,Mall Branch,EMP003
1401,2025-08-04,10:07:39,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,NA,0,Airport,EMP004
1402,2025-05-29,15:14:15,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Cash,NA,8,Downtown,EMP001
1403,2025-01-24,12:59:49,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C864,0,Mall Branch,EMP001
1404,2025-02-22,10:28:24,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C285,2,Airport,EMP001
1405,2025-04-08,14:59:16,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Credit Card,NA,0,University,EMP001
1406,2025-02-26,15:45:45,P101,Espresso,Coffee,Small,1,2.5,2.5,Debit Card,C182,0,University,EMP002
1407,2025-06-18,20:24:44,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,NA,0,Downtown,EMP004
1408,2024-08-28,11:48:28,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C680,0,University,EMP003
1409,2025-02-04,10:05:42,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C451,2,University,EMP005
1410,2025-03-13,19:53:56,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,0,University,EMP004
1411,2025-08-02,12:38:47,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Cash,C387,10,University,EMP001
1412,2025-05-15,10:43:45,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,NA,4,Mall Branch,EMP003
1413,2025-01-04,09:49:10,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C106,5,Mall Branch,EMP002
1414,2024-11-05,15:33:09,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,C105,1,Downtown,EMP001
1415,2024-09-05,13:05:03,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C642,0,Airport,EMP001
1416,2025-07-16,10:49:25,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,NA,0,University,EMP003
1417,2024-09-26,11:18:43,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Debit Card,C653,0,University,EMP005
1418,2024-11-27,11:08:25,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,0,Mall Branch,EMP002
1419,2024-08-31,19:02:35,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C895,1,Downtown,EMP004
1420,2025-08-06,13:02:23,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,C896,8,Mall Branch,EMP002
1421,2024-12-12,13:28:00,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,C922,9,Airport,EMP004
1422,2024-12-01,16:01:42,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C854,10,Mall Branch,EMP002
1423,2025-05-22,12:34:47,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,NA,7,Mall Branch,EMP003
1424,2024-12-03,11:35:17,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,NA,0,University,EMP005
1425,2024-10-27,15:16:00,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,C837,0,Downtown,EMP002
1426,2024-08-30,18:22:34,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C229,0,University,EMP005
1427,2025-07-08,14:58:55,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C119,0,Mall Branch,EMP002
1428,2025-03-21,12:04:23,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,NA,8,Downtown,EMP002
1429,2025-01-16,09:16:21,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,NA,5,Mall Branch,EMP005
1430,2024-08-26,16:07:35,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,NA,0,University,EMP002
1431,2025-03-25,09:28:47,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C858,6,University,EMP001
1432,2024-10-08,12:59:31,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,C358,10,Airport,EMP001
1433,2025-05-14,20:51:42,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,NA,2,Airport,EMP001
1434,2025-03-12,10:53:20,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C937,0,Airport,EMP005
1435,2024-10-24,12:23:39,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,NA,0,Mall Branch,EMP004
1436,2025-04-29,09:56:16,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C298,4,Airport,EMP003
1437,2025-02-20,10:06:14,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,C322,0,Downtown,EMP001
1438,2024-12-13,20:33:57,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C635,10,University,EMP004
1439,2024-10-31,16:45:51,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C245,6,Mall Branch,EMP003
1440,2025-04-20,18:12:26,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,C615,0,Downtown,EMP004
1441,2024-08-11,11:22:59,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,NA,4,University,EMP001
1442,2024-11-12,16:51:50,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C786,3,University,EMP004
1443,2025-01-20,13:02:08,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C207,0,University,EMP002
1444,2025-04-18,18:24:16,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C368,10,Mall Branch,EMP001
1445,2024-11-06,10:44:48,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C536,10,Airport,EMP001
1446,2024-10-08,19:03:36,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C597,0,Downtown,EMP003
1447,2024-11-05,13:16:17,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C973,5,Mall Branch,EMP002
1448,2025-07-23,14:04:17,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C110,2,Downtown,EMP004
1449,2025-03-18,08:25:21,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C905,4,University,EMP002
1450,2024-10-03,18:51:58,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,NA,0,Mall Branch,EMP004
1451,2024-12-09,11:39:16,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C166,0,Mall Branch,EMP005
1452,2024-12-05,09:06:32,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C679,6,Airport,EMP005
1453,2024-11-13,20:21:10,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C194,0,Mall Branch,EMP004
1454,2025-04-29,19:11:57,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C796,2,University,EMP001
1455,2025-07-28,20:27:38,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C573,0,Mall Branch,EMP005
1456,2024-09-04,20:49:54,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C620,0,University,EMP003
1457,2024-11-04,15:21:55,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,NA,1,Downtown,EMP005
1458,2025-05-15,17:22:29,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Credit Card,C768,8,University,EMP003
1459,2024-08-22,18:11:48,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C776,6,Airport,EMP002
1460,2025-07-10,20:10:09,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C677,2,University,EMP003
1461,2025-02-24,15:32:23,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,NA,9,Downtown,EMP004
1462,2025-02-05,17:32:22,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,NA,3,Mall Branch,EMP003
1463,2025-04-16,15:16:09,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,NA,5,Downtown,EMP001
1464,2025-03-11,09:55:15,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C833,0,University,EMP002
1465,2025-07-05,14:26:37,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,C638,6,Airport,EMP004
1466,2024-10-27,18:13:48,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,0,Airport,EMP003
1467,2025-01-04,16:49:39,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C124,2,Airport,EMP005
1468,2025-07-20,13:32:44,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,NA,0,University,EMP001
1469,2025-03-25,15:05:20,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,NA,0,Mall Branch,EMP003
1470,2025-03-02,12:38:04,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,NA,0,University,EMP002
1471,2024-12-12,16:29:41,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C806,0,University,EMP001
1472,2025-04-14,17:42:44,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C420,3,University,EMP005
1473,2025-01-11,13:36:06,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C494,0,University,EMP003
1474,2025-05-10,09:55:51,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,NA,0,Airport,EMP004
1475,2025-04-10,14:05:48,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,C594,3,Airport,EMP004
1476,2024-10-31,12:21:56,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C723,0,Airport,EMP003
1477,2025-05-26,09:05:33,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C564,0,Downtown,EMP005
1478,2025-04-25,16:24:19,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C778,8,University,EMP004
1479,2024-08-24,13:51:10,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C719,8,University,EMP002
1480,2025-07-01,18:11:30,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,C712,0,Downtown,EMP001
1481,2025-04-12,18:04:23,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,NA,0,University,EMP005
1482,2024-11-05,12:19:50,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,NA,1,Downtown,EMP004
1483,2025-03-16,14:14:39,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,NA,0,Airport,EMP003
1484,2024-09-21,20:53:13,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C197,0,Airport,EMP002
1485,2025-02-10,16:03:07,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,NA,0,Mall Branch,EMP002
1486,2024-08-15,12:38:28,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,NA,5,University,EMP004
1487,2025-07-19,11:46:27,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C636,1,Downtown,EMP002
1488,2024-09-27,08:09:11,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C497,0,Downtown,EMP003
1489,2024-11-24,19:46:48,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,NA,0,University,EMP005
1490,2025-06-26,20:55:16,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Debit Card,C688,8,Mall Branch,EMP003
1491,2025-02-27,09:39:27,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,NA,8,University,EMP001
1492,2025-05-05,10:39:50,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C114,5,Mall Branch,EMP005
1493,2025-05-17,14:57:14,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,NA,2,University,EMP003
1494,2025-03-18,11:19:58,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,C549,0,University,EMP002
1495,2025-02-03,17:18:43,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C748,0,Mall Branch,EMP003
1496,2025-05-11,12:54:22,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C171,6,Downtown,EMP004
1497,2025-07-07,10:54:08,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C913,3,Downtown,EMP003
1498,2024-12-22,10:02:30,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C610,2,Downtown,EMP004
1499,2024-10-04,12:40:22,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C884,4,University,EMP005
1500,2024-10-19,09:41:06,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C347,8,Mall Branch,EMP002
1501,2025-05-25,11:52:38,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C604,1,Airport,EMP004
1502,2025-04-12,14:15:26,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,C380,0,Mall Branch,EMP001
1503,2025-07-02,12:42:28,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C251,0,University,EMP001
1504,2025-03-30,16:16:29,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,NA,0,Mall Branch,EMP002
1505,2024-09-19,14:52:04,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C189,0,Airport,EMP004
1506,2025-04-08,12:28:55,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,NA,9,Airport,EMP002
1507,2025-05-25,15:17:39,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C127,2,Mall Branch,EMP004
1508,2024-12-10,18:07:40,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C206,0,University,EMP005
1509,2025-07-02,14:12:46,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,10,University,EMP003
1510,2024-12-15,12:42:35,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C497,0,University,EMP002
1511,2025-02-05,15:08:37,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C923,0,Airport,EMP002
1512,2025-05-01,12:46:13,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C745,5,Airport,EMP003
1513,2024-09-16,18:48:04,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C576,1,Downtown,EMP003
1514,2024-09-18,17:48:31,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,NA,3,Mall Branch,EMP001
1515,2025-03-17,14:01:24,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Credit Card,NA,7,University,EMP001
1516,2025-01-15,12:30:46,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C698,5,Airport,EMP001
1517,2024-09-10,20:09:12,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,NA,3,University,EMP003
1518,2024-11-19,08:28:23,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C288,6,University,EMP001
1519,2025-07-18,14:14:41,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,C586,0,Downtown,EMP004
1520,2025-07-08,19:59:41,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C541,0,University,EMP003
1521,2025-06-14,12:41:52,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C667,3,Airport,EMP005
1522,2024-09-24,18:58:51,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C104,8,Airport,EMP001
1523,2024-12-12,15:13:45,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C702,1,University,EMP003
1524,2025-06-26,13:20:43,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,NA,1,Airport,EMP005
1525,2025-04-29,17:03:00,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C145,0,Airport,EMP005
1526,2024-11-17,15:30:27,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,NA,0,Downtown,EMP003
1527,2025-07-16,10:00:19,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C111,5,University,EMP005
1528,2025-03-03,16:38:32,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,NA,5,University,EMP003
1529,2025-05-13,14:44:15,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C146,4,Mall Branch,EMP004
